Date,Humidity,Wind_Speed,Pressure,Temp
01-09-1983,16.66,2.8,99.12,24.35
02-09-1983,17.4,3.27,99.11,24.83
03-09-1983,17.82,4.14,99.12,24.89
04-09-1983,17.52,3.31,99.17,24.97
05-09-1983,17.82,3.55,99.13,24.7
06-09-1983,18.43,4.39,98.94,25.23
07-09-1983,18.01,3.97,98.93,24.65
08-09-1983,17.7,3.62,98.99,24.46
09-09-1983,17.88,3.66,99.01,24.69
10-09-1983,18.01,2.83,99,25.16
11-09-1983,17.94,2.52,99.05,24.83
12-09-1983,17.03,3.52,99.15,24.6
13-09-1983,18.01,3.53,99.13,24.98
14-09-1983,18.31,3.59,99.07,25.19
15-09-1983,18.01,4.09,99.01,24.77
16-09-1983,17.88,4.35,98.99,24.63
17-09-1983,18.19,4.51,99.03,24.83
18-09-1983,17.58,4.61,99.06,24.79
19-09-1983,17.46,4.09,99.08,25.09
20-09-1983,18.01,3.81,99.13,25.23
21-09-1983,17.82,3.68,99.07,25.03
22-09-1983,17.7,3.22,98.95,24.54
23-09-1983,17.03,2.27,98.89,24.19
24-09-1983,17.4,2.1,98.87,24.42
25-09-1983,17.88,2.41,98.91,25.15
26-09-1983,17.15,2.79,98.93,25.08
27-09-1983,16.91,3.03,98.97,24.91
28-09-1983,16.3,3.23,98.99,24.76
29-09-1983,17.7,4.1,98.97,25.19
30-09-1983,18.01,3.46,99.1,25.14
01-10-1983,17.76,2.98,99.11,25.27
02-10-1983,17.58,2.71,99.02,24.76
03-10-1983,18.37,3.55,98.98,25.26
04-10-1983,18.19,3.91,98.94,25.01
05-10-1983,19.17,4.3,98.79,25.79
06-10-1983,17.58,2.95,98.87,25.36
07-10-1983,17.21,1.91,99.01,25.34
08-10-1983,16.48,1.64,99.06,25.62
09-10-1983,16.48,1.65,99.1,25.26
10-10-1983,16.85,2.04,99.24,25.72
11-10-1983,16.78,2.25,99.27,25.37
12-10-1983,17.27,2.5,99.09,25.44
13-10-1983,17.94,3.04,98.98,25.89
14-10-1983,17.33,2.6,99.1,25.57
15-10-1983,16.78,2.72,99.12,24.86
16-10-1983,16.72,2.89,99.01,25.02
17-10-1983,16.42,2.51,99.05,24.72
18-10-1983,15.56,2.14,99.09,24.69
19-10-1983,16.17,1.76,99.12,24.3
20-10-1983,16.54,1.88,99.16,24.66
21-10-1983,17.46,1.92,99.09,25.69
22-10-1983,14.65,2.48,99.08,24.62
23-10-1983,14.83,2.12,99.09,24.71
24-10-1983,16.3,1.31,99.07,25.68
25-10-1983,17.94,1.36,99,26.48
26-10-1983,18.55,1.81,99.07,26.16
27-10-1983,18.01,2.07,99.18,25.87
28-10-1983,17.88,1.95,99.12,25.29
29-10-1983,16.91,2.26,99.11,24.83
30-10-1983,17.03,1.73,99.19,25.92
31-10-1983,17.88,1.84,99.3,25.85
01-11-1983,17.82,1.28,99.27,26.4
02-11-1983,18.49,2.09,99.23,25.26
03-11-1983,18.07,2.13,99.28,25.22
04-11-1983,17.76,1.48,99.25,25.79
05-11-1983,17.82,2.12,99.24,25.73
06-11-1983,15.38,1.25,99.22,25.51
07-11-1983,14.1,2.62,99.14,24.94
08-11-1983,12.88,2.23,99.14,24.62
09-11-1983,14.89,2.59,99.16,25.24
10-11-1983,15.32,2.58,99.23,24.83
11-11-1983,15.01,2.51,99.21,24.4
12-11-1983,13.73,1.85,99.21,24.51
13-11-1983,12.33,1.73,99.28,23.81
14-11-1983,12.82,1.49,99.35,24.11
15-11-1983,13.67,1.47,99.35,24.12
16-11-1983,13.79,1.5,99.47,24.21
17-11-1983,14.1,1.94,99.5,24.68
18-11-1983,15.14,2.21,99.38,25.19
19-11-1983,16.3,1.73,99.37,25.97
20-11-1983,16.97,1.68,99.48,25.95
21-11-1983,15.87,1.38,99.44,25.43
22-11-1983,15.75,1.72,99.33,25.33
23-11-1983,12.51,1.78,99.39,24.59
24-11-1983,13.18,1.66,99.52,24.3
25-11-1983,14.59,1.33,99.56,24.94
26-11-1983,14.83,2.02,99.48,25.26
27-11-1983,13.18,1.87,99.52,24.78
28-11-1983,16.05,1.82,99.49,25.87
29-11-1983,15.75,2.24,99.45,26.19
30-11-1983,14.83,2.37,99.49,25.45
01-12-1983,14.95,2.27,99.49,25.69
02-12-1983,15.26,1.97,99.46,25.44
03-12-1983,15.56,1.57,99.53,25.26
04-12-1983,15.26,2.08,99.64,23.81
05-12-1983,15.14,2.31,99.6,24.4
06-12-1983,14.22,2.44,99.51,25.29
07-12-1983,13.12,2.14,99.45,24.9
08-12-1983,13.92,1.91,99.34,25.11
09-12-1983,15.44,1.66,99.3,25.4
10-12-1983,16.42,1.84,99.28,26.29
11-12-1983,15.69,1.77,99.25,26
12-12-1983,16.36,2.09,99.2,25.24
13-12-1983,15.62,2.1,99.19,26.18
14-12-1983,15.56,1.89,99.26,26.5
15-12-1983,15.26,1.9,99.28,26.76
16-12-1983,14.28,1.85,99.22,26.53
17-12-1983,12.88,1.83,99.12,26.15
18-12-1983,13.73,1.93,99.13,25.9
19-12-1983,12.63,2.43,99.12,25.15
20-12-1983,14.59,1.83,99.1,26.27
21-12-1983,13.73,2.05,99.11,24.69
22-12-1983,14.71,1.48,98.98,26.45
23-12-1983,15.87,1.62,98.94,26.3
24-12-1983,16.78,2.55,98.99,25.69
25-12-1983,17.4,3.77,99.17,25.64
26-12-1983,16.91,2.37,99.16,25.48
27-12-1983,16.54,1.63,99.08,25.36
28-12-1983,16.48,2.41,99.16,25.78
29-12-1983,16.05,1.44,99.35,25
30-12-1983,15.81,2.02,99.29,25.76
31-12-1983,16.05,2.7,99.27,25.55
01-01-1984,16.05,1.97,99.38,25.15
02-01-1984,15.75,2.05,99.38,25.58
03-01-1984,15.81,2.11,99.39,26.37
04-01-1984,15.69,1.66,99.46,26.45
05-01-1984,15.81,1.62,99.38,26.16
06-01-1984,16.05,1.87,99.35,26.32
07-01-1984,15.87,1.87,99.26,26.26
08-01-1984,15.5,1.51,99.32,25.76
09-01-1984,13.79,1.58,99.24,26.06
10-01-1984,14.28,2.1,99.21,25.73
11-01-1984,14.1,2.1,99.27,26.31
12-01-1984,12.39,1.44,99.32,26.26
13-01-1984,12.94,1.7,99.12,26.73
14-01-1984,12.76,2.16,98.94,26.51
15-01-1984,14.65,1.86,99,26.54
16-01-1984,15.5,2.2,99.05,26.71
17-01-1984,15.32,1.95,98.95,26.52
18-01-1984,15.81,1.86,98.88,26.94
19-01-1984,17.03,1.38,98.9,25.67
20-01-1984,15.75,2.88,98.94,26.9
21-01-1984,14.04,2.91,99,25.97
22-01-1984,11.78,3.05,98.98,25.4
23-01-1984,12.27,3.11,99.09,25.12
24-01-1984,13.06,2.23,99.23,25.56
25-01-1984,14.1,1.93,99.26,26.44
26-01-1984,13.31,1.93,99.23,26.33
27-01-1984,13.61,2.03,99.23,26.35
28-01-1984,14.22,2.33,99.15,26.62
29-01-1984,14.28,1.97,99.03,26.9
30-01-1984,14.89,2.01,99.06,27.21
31-01-1984,14.4,1.98,99.12,27.2
01-02-1984,14.83,1.68,99.1,27
02-02-1984,14.77,2.1,99.06,27.15
03-02-1984,12.45,2.52,98.97,27.33
04-02-1984,14.53,1.79,98.86,27.94
05-02-1984,13.85,2.25,98.74,28.51
06-02-1984,14.71,1.52,98.81,28.43
07-02-1984,15.32,2.05,98.83,28.59
08-02-1984,16.72,1.8,98.84,27.67
09-02-1984,16.05,1.83,98.93,28.58
10-02-1984,16.42,1.65,98.94,27.48
11-02-1984,15.56,2.58,98.88,28.45
12-02-1984,14.77,3,98.9,28.57
13-02-1984,15.08,1.04,98.92,28.02
14-02-1984,15.2,2.7,99,27.53
15-02-1984,13.18,2.45,99.03,27.99
16-02-1984,14.89,2.07,99.05,28.46
17-02-1984,16.3,2.48,99.09,27.67
18-02-1984,15.32,3.13,99.14,27.98
19-02-1984,13.06,3.14,99.21,27.6
20-02-1984,12.39,4.1,99.26,27.15
21-02-1984,14.1,3.96,99.2,27.76
22-02-1984,14.4,2.93,99.14,28.35
23-02-1984,14.59,2.36,99.2,28.19
24-02-1984,14.83,2.03,99.11,28.57
25-02-1984,15.01,2.29,99.13,28.61
26-02-1984,14.59,1.84,99.16,28.64
27-02-1984,13.55,1.45,99.11,28.66
28-02-1984,11.96,1.86,99.04,28.76
29-02-1984,12.88,1.79,99.15,29.27
01-03-1984,13.24,2.12,99.25,29.4
02-03-1984,10.25,1.78,99.21,29.35
03-03-1984,11.05,1.49,99.18,29.55
04-03-1984,14.04,2.05,99.19,29
05-03-1984,14.83,2,99.1,27.4
06-03-1984,15.5,1.01,99.01,26.12
07-03-1984,16.36,1.82,99.07,25.4
08-03-1984,15.75,1.37,99.19,24.41
09-03-1984,15.44,1.96,99.12,26.75
10-03-1984,15.93,2.42,99.11,27.41
11-03-1984,16.97,2.72,99.16,27.84
12-03-1984,16.85,2.59,99.1,28.29
13-03-1984,15.32,2.68,99.06,28.53
14-03-1984,14.65,2.34,99.08,28.57
15-03-1984,15.87,2.01,99.14,28.9
16-03-1984,15.26,2.18,99.23,29.65
17-03-1984,15.44,2.27,99.33,29.11
18-03-1984,16.17,2.38,99.21,28.94
19-03-1984,15.75,2.43,99.14,29.37
20-03-1984,15.2,1.98,99.18,29.76
21-03-1984,14.34,1.84,99.2,29.73
22-03-1984,15.56,2.27,99.22,29.12
23-03-1984,16.17,2.37,99.14,28.83
24-03-1984,15.62,2.69,99.12,28.84
25-03-1984,15.2,2.54,99.06,28.97
26-03-1984,14.83,2.37,99.1,29.15
27-03-1984,15.2,2.06,99.24,28.94
28-03-1984,15.44,2.12,99.26,29.08
29-03-1984,16.54,1.83,99.13,28.44
30-03-1984,16.54,2.14,99.07,28.72
31-03-1984,16.54,2.55,99.05,28.97
01-04-1984,16.66,2.73,99.05,28.87
02-04-1984,16.85,2.84,99.02,29.47
03-04-1984,17.33,2.46,98.94,28.55
04-04-1984,17.82,2.52,98.94,27.9
05-04-1984,18.01,1.57,98.98,27.97
06-04-1984,19.35,1.82,99.02,27.12
07-04-1984,19.29,2.03,98.96,27.32
08-04-1984,18.49,2.73,98.95,27.9
09-04-1984,16.72,3.28,99.03,28.71
10-04-1984,16.48,2.74,98.96,29.39
11-04-1984,17.09,1.55,99.05,29.01
12-04-1984,16.97,1.64,99,29.24
13-04-1984,18.01,1.22,98.98,27.98
14-04-1984,17.27,1.83,98.94,28.86
15-04-1984,18.25,1.77,98.96,27.94
16-04-1984,17.4,2.42,99.02,27.9
17-04-1984,17.27,2.55,99.04,28.27
18-04-1984,17.33,2.41,99.05,28.06
19-04-1984,17.27,2.55,99.01,27.69
20-04-1984,16.85,2.41,98.93,28.01
21-04-1984,17.94,2.92,98.85,29.02
22-04-1984,17.7,3.41,98.87,29.49
23-04-1984,17.09,2.98,98.79,29.26
24-04-1984,17.15,2.71,98.78,28.77
25-04-1984,16.66,2.63,98.86,28.58
26-04-1984,15.69,2.93,99.04,28.33
27-04-1984,15.69,3.65,99.13,28.42
28-04-1984,17.09,3.79,99.04,28.79
29-04-1984,17.4,4.02,98.86,29.36
30-04-1984,17.52,3.51,98.84,29.4
01-05-1984,17.09,3.66,98.91,29.54
02-05-1984,16.66,3.92,98.99,29.37
03-05-1984,16.78,3.45,98.93,29.25
04-05-1984,17.33,3.16,98.96,29.56
05-05-1984,17.7,2.94,99.03,29.24
06-05-1984,17.52,2.82,98.94,29.38
07-05-1984,18.07,2.73,98.82,29.12
08-05-1984,18.01,2.76,98.81,29.23
09-05-1984,17.76,2.54,98.85,28.73
10-05-1984,17.82,2.84,98.82,29.23
11-05-1984,17.58,2.73,98.85,30.04
12-05-1984,18.25,2.65,98.88,29.58
13-05-1984,17.58,3.34,98.86,29.46
14-05-1984,16.36,3.47,98.76,29.98
15-05-1984,18.01,3.81,98.72,29.51
16-05-1984,17.21,4.18,98.78,29.96
17-05-1984,17.64,3.34,98.89,29.38
18-05-1984,18.07,3.44,98.8,28.66
19-05-1984,17.27,3.2,98.82,28.59
20-05-1984,16.85,2.77,98.97,28.85
21-05-1984,17.64,3.02,99.02,28.37
22-05-1984,17.4,3.55,99,28.92
23-05-1984,18.68,4.33,98.93,28.34
24-05-1984,18.31,4.16,98.86,28.51
25-05-1984,18.31,4.6,98.85,29.19
26-05-1984,16.05,4.73,98.96,29.35
27-05-1984,15.38,2.78,98.96,27.25
28-05-1984,17.94,3.17,98.74,27.5
29-05-1984,18.13,4.05,98.72,28.58
30-05-1984,17.7,3.95,98.84,29.5
31-05-1984,18.07,3.02,98.99,27.94
01-06-1984,17.33,3.51,98.79,28.24
02-06-1984,18.13,2.7,98.6,27.18
03-06-1984,19.29,3.56,98.65,26.34
04-06-1984,19.65,4.66,98.88,26.51
05-06-1984,19.04,4.98,98.9,26.64
06-06-1984,19.65,4.92,98.76,26.59
07-06-1984,20.02,5.02,98.61,26.87
08-06-1984,19.29,6.4,98.57,25.85
09-06-1984,18.68,4.16,98.8,25.37
10-06-1984,17.76,3.85,98.98,25.97
11-06-1984,19.41,4.25,98.79,26.35
12-06-1984,19.47,4.65,98.7,26.22
13-06-1984,18.43,5.54,98.78,25.87
14-06-1984,18.49,4.84,98.81,25.86
15-06-1984,19.41,5.33,98.71,26.5
16-06-1984,19.59,5.51,98.64,26.58
17-06-1984,19.29,5.52,98.77,26.13
18-06-1984,17.94,4.75,98.95,25.55
19-06-1984,18.55,4.65,98.97,25.92
20-06-1984,18.8,4.59,98.88,25.71
21-06-1984,18.01,4.61,98.9,25.07
22-06-1984,17.82,4.23,98.97,24.86
23-06-1984,18.55,3.79,99.04,24.98
24-06-1984,18.8,3.66,99,25.56
25-06-1984,18.25,2.81,98.93,24.79
26-06-1984,17.33,4.74,99.01,24.48
27-06-1984,17.15,3.6,99.08,24.66
28-06-1984,18.37,2.95,98.99,25.02
29-06-1984,18.8,3.44,98.92,25.2
30-06-1984,18.01,3.8,98.95,24.69
01-07-1984,17.27,5.05,98.94,24.75
02-07-1984,17.88,5.74,98.85,25.07
03-07-1984,18.86,5.09,98.82,25.66
04-07-1984,18.98,5.02,98.78,25.64
05-07-1984,18.74,4.48,98.77,25.4
06-07-1984,18.74,4.47,98.75,25.35
07-07-1984,18.49,3.9,98.79,25.13
08-07-1984,18.25,3.5,98.79,25.01
09-07-1984,18.13,3.62,98.79,24.48
10-07-1984,17.88,2.84,98.69,25.24
11-07-1984,17.88,3.11,98.69,24.76
12-07-1984,18.01,4.39,98.73,24.66
13-07-1984,18.25,4.58,98.79,24.77
14-07-1984,18.49,6.05,98.88,25.08
15-07-1984,18.07,5.57,98.89,25.01
16-07-1984,17.88,5.2,98.88,25.05
17-07-1984,17.88,6.23,98.82,25.04
18-07-1984,17.82,6.03,98.8,24.9
19-07-1984,17.52,4.8,98.82,24.63
20-07-1984,17.82,3.12,98.88,24.62
21-07-1984,17.4,3.41,99.01,24.23
22-07-1984,17.46,2.82,98.99,24.2
23-07-1984,16.72,2.6,98.99,24.04
24-07-1984,16.72,2.66,99.04,23.76
25-07-1984,17.03,3.55,99.08,23.86
26-07-1984,17.03,4.54,99.13,24.37
27-07-1984,17.82,4.41,99.05,24.87
28-07-1984,17.76,4,98.99,24.94
29-07-1984,17.64,3.21,98.9,24.73
30-07-1984,17.88,3.49,98.96,24.48
31-07-1984,18.07,3.74,98.96,24.58
01-08-1984,18.55,4.71,98.83,24.83
02-08-1984,18.19,4.79,98.91,25.02
03-08-1984,18.01,3.92,99.03,24.87
04-08-1984,17.7,3.73,99.12,24.73
05-08-1984,17.64,3.59,99.07,24.45
06-08-1984,17.4,3.65,99.02,24.84
07-08-1984,17.09,4.88,99.04,24.65
08-08-1984,16.72,4.61,99.04,24.41
09-08-1984,17.15,4.3,99.02,24.6
10-08-1984,17.15,4.67,99.01,24.8
11-08-1984,17.33,3.59,99.08,25.02
12-08-1984,17.76,3.92,99.07,25.29
13-08-1984,17.52,4.49,99.01,25.26
14-08-1984,17.88,4.7,98.89,25.05
15-08-1984,17.82,4.65,98.86,24.96
16-08-1984,17.88,4.16,98.92,24.8
17-08-1984,17.64,3.74,98.97,24.64
18-08-1984,17.52,4.02,99.03,24.58
19-08-1984,17.52,3.4,99.09,24.79
20-08-1984,17.52,3.38,99.11,24.73
21-08-1984,17.7,3.54,99.13,24.76
22-08-1984,17.46,3.24,99.11,24.9
23-08-1984,17.21,3.21,99.16,24.67
24-08-1984,17.4,2.91,99.21,24.55
25-08-1984,17.33,3.27,99.1,24.9
26-08-1984,17.64,3.77,99.01,24.84
27-08-1984,17.46,3.06,99.07,24.55
28-08-1984,17.46,2.91,99.14,24.33
29-08-1984,17.52,3.4,99.16,24.52
30-08-1984,17.33,4.27,99.03,24.43
31-08-1984,17.4,4.53,98.96,24.65
01-09-1984,17.7,4.13,98.97,24.8
02-09-1984,17.88,4.12,99.02,24.84
03-09-1984,17.82,4.16,99.05,25.06
04-09-1984,17.76,3.31,99.09,24.87
05-09-1984,17.64,2.7,99.19,24.61
06-09-1984,17.46,3.05,99.27,24.76
07-09-1984,17.15,3.48,99.27,24.9
08-09-1984,17.15,3.5,99.16,24.88
09-09-1984,16.85,3.9,99.09,24.44
10-09-1984,16.85,3.42,98.97,24.02
11-09-1984,16.54,2.61,98.98,24.14
12-09-1984,16.85,3.31,99.15,24.28
13-09-1984,16.72,2.59,99.23,24.48
14-09-1984,16.54,2.09,99.28,24.65
15-09-1984,16.72,2.4,99.32,24.91
16-09-1984,17.4,2.48,99.34,25.27
17-09-1984,17.03,1.63,99.28,23.99
18-09-1984,17.09,2.16,99.07,24.37
19-09-1984,16.17,3.02,99.01,24.74
20-09-1984,17.03,2.88,99.05,25.42
21-09-1984,17.94,2.43,99.16,25.44
22-09-1984,18.07,3.08,99.13,25.15
23-09-1984,18.07,3.34,99,25.34
24-09-1984,17.7,3.97,98.89,25.67
25-09-1984,19.1,3.59,98.85,25.95
26-09-1984,18.98,4.4,98.93,25.37
27-09-1984,17.94,3.5,98.93,25.4
28-09-1984,18.8,4.78,98.84,25.12
29-09-1984,18.37,4.4,98.74,25.53
30-09-1984,18.07,2.6,98.7,25.24
01-10-1984,18.8,2.54,98.66,25.62
02-10-1984,18.86,1.55,98.63,25.95
03-10-1984,18.62,2.52,98.61,25.69
04-10-1984,17.7,5.05,98.78,25.12
05-10-1984,18.55,3.77,98.92,25.08
06-10-1984,17.58,2.7,99.04,25.02
07-10-1984,17.94,2.45,98.93,25.27
08-10-1984,17.64,2.58,98.97,24.65
09-10-1984,17.15,3.4,99.19,24.88
10-10-1984,16.78,3.29,99.38,24.28
11-10-1984,16.48,3.73,99.34,23.83
12-10-1984,17.27,3.37,99.24,24.04
13-10-1984,17.64,2.38,99.23,24.69
14-10-1984,16.78,2.77,99.28,24.84
15-10-1984,16.36,2.71,99.37,24.72
16-10-1984,15.5,2.45,99.31,24.12
17-10-1984,14.89,2.52,99.23,23.51
18-10-1984,14.77,1.73,99.23,23.93
19-10-1984,16.54,2.06,99.31,24.71
20-10-1984,17.27,2.38,99.37,25.23
21-10-1984,17.09,2.11,99.38,25.12
22-10-1984,15.93,1.91,99.48,25.08
23-10-1984,15.38,1.73,99.48,25.08
24-10-1984,16.78,2.5,99.4,25.33
25-10-1984,17.76,1.95,99.24,26.14
26-10-1984,17.21,1.52,99.19,25.78
27-10-1984,17.46,1.37,99.1,26.09
28-10-1984,17.15,1.8,99.09,25.87
29-10-1984,16.91,1.66,99.14,25.61
30-10-1984,16.54,0.95,99.18,25.97
31-10-1984,15.62,1.18,99.2,26.55
01-11-1984,15.38,1.78,99.22,26.28
02-11-1984,16.17,1.85,99.24,26
03-11-1984,17.33,1.7,99.31,26.23
04-11-1984,17.27,1.05,99.29,26.08
05-11-1984,17.27,0.9,99.31,25.62
06-11-1984,15.93,1.43,99.28,26.58
07-11-1984,16.05,1.35,99.22,26.69
08-11-1984,16.05,1.63,99.18,26.29
09-11-1984,16.54,1.16,99.1,26.61
10-11-1984,15.93,1.71,99.08,25.87
11-11-1984,14.95,1.66,99.11,25.58
12-11-1984,14.71,1.8,99.03,25.2
13-11-1984,16.05,1.03,99.05,25.98
14-11-1984,17.7,1.59,99.01,26.79
15-11-1984,17.09,1.91,99,26.44
16-11-1984,17.03,2.86,99.15,25.62
17-11-1984,16.72,1.64,99.31,25.93
18-11-1984,17.46,1.59,99.32,25.88
19-11-1984,17.03,1.63,99.34,26.2
20-11-1984,16.91,1.09,99.34,26.12
21-11-1984,16.97,1.41,99.32,25.62
22-11-1984,17.03,1.45,99.4,25.21
23-11-1984,16.3,1.59,99.38,25.52
24-11-1984,14.89,1.11,99.38,26.05
25-11-1984,14.1,2.05,99.38,26.08
26-11-1984,13.55,1.55,99.41,25.7
27-11-1984,13.49,2.01,99.27,26.09
28-11-1984,15.01,1.95,99.15,26.21
29-11-1984,14.77,1.85,99.14,25.84
30-11-1984,13.43,1.77,99.18,25.52
01-12-1984,15.44,2.77,98.96,25.84
02-12-1984,17.7,3.98,98.66,26.55
03-12-1984,17.33,2.48,99.05,26.3
04-12-1984,17.21,1.43,99.21,26.55
05-12-1984,17.76,1.97,99.22,26.58
06-12-1984,16.3,1.91,99.16,26.02
07-12-1984,15.2,1.63,99.25,26.24
08-12-1984,14.16,1.95,99.3,25.92
09-12-1984,13.98,1.58,99.27,25.88
10-12-1984,13.31,1.78,99.24,25.96
11-12-1984,13.55,1.41,99.29,26.47
12-12-1984,12.08,1.37,99.29,25.43
13-12-1984,12.51,1.77,99.19,25
14-12-1984,13.49,1.65,99.14,25.44
15-12-1984,13.31,1.46,99.3,25.69
16-12-1984,11.78,1.63,99.3,25.05
17-12-1984,11.23,1.84,99.22,24.86
18-12-1984,11.41,2.03,99.21,24.75
19-12-1984,11.84,1.55,99.16,25.53
20-12-1984,12.08,1.76,99.13,25.44
21-12-1984,10.86,1.73,99.04,25.17
22-12-1984,12.63,2.23,99.04,24.76
23-12-1984,12.76,1.81,99.08,25.27
24-12-1984,11.35,1.56,99.1,25.11
25-12-1984,9.7,1.65,99.05,24.96
26-12-1984,10.68,2.24,99.09,24.66
27-12-1984,13.55,2.12,99.11,26.37
28-12-1984,14.4,1.8,99.13,27.2
29-12-1984,14.65,1.96,99.19,27.5
30-12-1984,14.83,2.16,99.14,28.03
31-12-1984,15.32,1.8,99.16,27.27
01-01-1985,16.3,2.34,99.1,27.11
02-01-1985,15.44,2.84,99.19,26.9
03-01-1985,15.99,2.15,99.32,26.68
04-01-1985,16.17,1.84,99.43,25.57
05-01-1985,16.3,1.87,99.37,26.43
06-01-1985,16.72,1.3,99.28,26.36
07-01-1985,15.69,1.76,99.33,26.99
08-01-1985,14.83,1.84,99.37,27.08
09-01-1985,15.08,1.74,99.42,26.48
10-01-1985,15.75,1.58,99.42,25.49
11-01-1985,15.32,1.94,99.3,25.8
12-01-1985,15.26,1.88,99.32,26.06
13-01-1985,14.53,2.03,99.38,26.09
14-01-1985,12.7,1.83,99.34,25.9
15-01-1985,12.15,2.05,99.27,25.91
16-01-1985,12.51,2.24,99.24,26.88
17-01-1985,12.51,2.02,99.34,27.19
18-01-1985,13.67,1.64,99.42,27.02
19-01-1985,14.59,2.08,99.31,26.65
20-01-1985,13.92,2.67,99.22,26.61
21-01-1985,13.73,2.3,99.15,26.4
22-01-1985,13.92,2.25,99.2,26.9
23-01-1985,13.79,1.91,99.37,27.1
24-01-1985,12.51,2.29,99.3,27.11
25-01-1985,11.54,2.05,99.18,26.88
26-01-1985,12.51,2.17,99.08,26.77
27-01-1985,13,2.06,99.13,26.81
28-01-1985,13.85,2.23,99.16,26.98
29-01-1985,14.22,1.96,99.16,27.05
30-01-1985,13.18,2,99.11,26.75
31-01-1985,13.73,2.12,99.05,27.4
01-02-1985,13.67,2.73,99.04,27.65
02-02-1985,13.12,2.68,99.03,28.24
03-02-1985,13.24,2.4,99.03,28.5
04-02-1985,14.65,2.21,98.94,28.33
05-02-1985,13.31,2.48,98.8,28.08
06-02-1985,12.51,2.87,98.81,26.96
07-02-1985,12.94,3.17,98.86,25.76
08-02-1985,12.7,3.14,98.78,26.23
09-02-1985,13.92,2.72,98.82,26.03
10-02-1985,14.34,3.31,98.92,26.3
11-02-1985,14.16,2.89,98.93,26.43
12-02-1985,13.43,2.46,98.95,26.56
13-02-1985,14.28,2.53,98.93,26.98
14-02-1985,15.01,2.59,98.94,26.75
15-02-1985,14.65,3.23,98.8,27.29
16-02-1985,13.31,3.38,98.76,28.01
17-02-1985,13.92,2.83,98.86,27.96
18-02-1985,15.56,2.44,98.92,27.87
19-02-1985,14.71,3.46,98.92,28.44
20-02-1985,14.22,3.13,98.96,28.69
21-02-1985,14.65,2.86,99.02,28.15
22-02-1985,14.71,2.52,99,28.44
23-02-1985,14.1,2.62,98.99,28.3
24-02-1985,13.49,2.4,99,28.05
25-02-1985,13.79,2.26,99.01,28.16
26-02-1985,12.7,2.3,99,27.91
27-02-1985,14.71,2.41,99.17,27.83
28-02-1985,14.47,2.99,99.21,28.45
01-03-1985,13.92,2.32,99.2,28.46
02-03-1985,14.95,2.84,99.17,28.44
03-03-1985,15.32,2.91,99.05,28.19
04-03-1985,15.56,2.51,99.16,28.37
05-03-1985,15.81,2.17,99.27,28.02
06-03-1985,16.36,2.67,99.28,28.01
07-03-1985,16.05,2.68,99.14,28.44
08-03-1985,15.26,2.62,99.18,28.79
09-03-1985,12.82,2.19,99.21,29.46
10-03-1985,12.27,2.31,99.08,29.86
11-03-1985,13.49,2.09,99.1,30.2
12-03-1985,14.22,2.4,99.18,29.73
13-03-1985,16.66,2.14,99.3,27.99
14-03-1985,16.48,2.82,99.16,28.51
15-03-1985,15.87,2.23,99.2,29.04
16-03-1985,16.11,2.45,99.25,28.77
17-03-1985,16.48,2.65,99.24,28.06
18-03-1985,15.56,2.61,99.09,28.62
19-03-1985,14.65,2.86,99.08,29.18
20-03-1985,15.87,3.11,99.13,29.34
21-03-1985,15.69,2.57,99.12,29.15
22-03-1985,15.69,1.99,99.13,29.32
23-03-1985,16.24,2.12,99.06,28.21
24-03-1985,15.93,2.05,99.04,28.29
25-03-1985,16.36,2.69,99.09,29.29
26-03-1985,16.17,3.12,99.1,29.61
27-03-1985,16.6,2.91,99.04,29.15
28-03-1985,16.66,2.73,99.02,28.58
29-03-1985,16.78,2.8,98.97,29.12
30-03-1985,16.85,2.3,99,28.4
31-03-1985,16.85,2.02,98.97,29.15
01-04-1985,17.15,1.79,99.17,28.95
02-04-1985,16.48,2.68,99.16,29.66
03-04-1985,16.66,2.5,99.07,28.71
04-04-1985,16.54,3.23,98.97,29.41
05-04-1985,15.38,3.16,99,30.08
06-04-1985,15.56,2.57,99.09,29.1
07-04-1985,16.3,2.82,98.94,28.8
08-04-1985,16.6,3.59,98.84,28.83
09-04-1985,16.36,3.61,98.86,28.74
10-04-1985,16.97,3.76,98.85,29.74
11-04-1985,18.07,3.04,98.88,28.63
12-04-1985,17.09,3.22,98.89,28.62
13-04-1985,16.05,3.36,98.84,29.19
14-04-1985,15.87,2.95,98.92,29.08
15-04-1985,15.93,2.67,98.98,29.08
16-04-1985,15.26,3.38,99.06,29.73
17-04-1985,15.44,3.35,99,29.54
18-04-1985,16.17,2.88,98.98,28.61
19-04-1985,16.66,2.63,98.94,28.18
20-04-1985,16.42,3.34,98.96,29.54
21-04-1985,16.48,2.48,99.08,29.72
22-04-1985,17.46,2.85,99.01,29
23-04-1985,17.76,2.94,98.92,28.65
24-04-1985,16.97,2.89,98.84,29.19
25-04-1985,16.78,2.39,98.92,29.04
26-04-1985,16.24,2.79,99.04,29.38
27-04-1985,16.36,3.75,98.9,30.05
28-04-1985,16.24,3.32,98.83,30.43
29-04-1985,17.15,2.64,98.9,29.76
30-04-1985,16.85,3.12,98.88,29.31
01-05-1985,16.6,3.67,98.84,29.16
02-05-1985,15.93,3.83,98.87,28.9
